Itemname,Effectnum,Unixtime,Value
Das Ubersternmann,30,1514418350,51.145920000000004
Das Ubersternmann,89,1718559933,375.60285000000005
Das Ubersternmann,87,1733271315,535.43385
Das Ubersternmann,14,1667725405,431.54370000000006
Das Ubersternmann,35,1703870626,49.547610000000006
Das Ubersternmann,7,1618735180,43.15437
Das Ubersternmann,6,1598440533,28.76958
Das Ubersternmann,71,1653883795,719.2395
Das Ubersternmann,80,1501425778,159.83100000000002
Das Ubersternmann,17,1705520388,279.70425
Das Ubersternmann,90,1723399540,527.4423
Das Ubersternmann,39,1554321029,108.68508000000001
Das Ubersternmann,19,1709150859,279.70425
Das Ubersternmann,84,1454855598,127.8648
Das Ubersternmann,88,1733920103,215.77185000000003
Das Ubersternmann,15,1660689848,103.89015
Das Ubersternmann,18,1487447952,60.735780000000005
Das Ubersternmann,107,1563578230,87.90705000000001
Das Ubersternmann,36,1692727286,35.16282
Das Ubersternmann,16,1590313858,84.71043
Das Ubersternmann,82,1511501863,159.83100000000002
Das Ubersternmann,108,1709152470,447.52680000000004
Das Ubersternmann,10,1727084336,351.62820000000005
Das Ubersternmann,12,1595529249,20.77803
Das Ubersternmann,11,1601053692,47.9493
Das Ubersternmann,65,1700746710,115.07832
Das Ubersternmann,72,1705524218,799.1550000000001
Das Ubersternmann,68,1632855282,159.83100000000002
Das Ubersternmann,64,1720047190,671.2902
Das Ubersternmann,109,1727084417,431.54370000000006
Das Ubersternmann,81,1699097871,3196.6200000000003
Das Ubersternmann,83,1730579895,1054.8846
Harmburg,14,1555503540,124.66818
Harmburg,17,1712074786,131.06142
Harmburg,31,1397947070,23.97465
Harmburg,34,1726906207,20.77803
Harmburg,58,1685459788,41.55606
Harmburg,60,1688923806,31.9662
Harmburg,61,1609624249,22.376340000000003
Harmburg,7,1551203553,41.55606
Harmburg,74,1728352845,1518.3945
Harmburg,62,1712080473,65.53071
Harmburg,33,1593736531,20.77803
Harmburg,32,1642482602,23.97465
Harmburg,76,1681741510,799.1550000000001
Harmburg,59,1688923933,23.97465
Harmburg,75,1728760590,1078.85925
Harmburg,9,1630678050,87.90705000000001
Harmburg,69,1670492470,319.66200000000003
Harmburg,80,1710178685,1438.479
Harmburg,82,1705776610,775.1803500000001
Harmburg,13,1658558210,194.99382000000003
Harmburg,15,1675052140,43.15437
Harmburg,10,1639866989,110.28339000000001
Harmburg,12,1702719829,25.572960000000002
Harmburg,87,1694939035,335.6451
Harmburg,86,1697491681,279.70425
Harmburg,30,1726902463,59.13747000000001
Harmburg,11,1560733498,28.76958
Harmburg,89,1634974060,239.74650000000003
Harmburg,57,1588191117,19.179720000000003
Harmburg,16,1595565826,35.16282
Harmburg,36,1694333458,25.572960000000002
Harmburg,90,1722598009,239.74650000000003
Harmburg,29,1706871677,54.34254000000001
Harmburg,110,1632847673,79.91550000000001
Harmburg,107,1714168261,191.7972
Harmburg,8,1596908388,33.564510000000006
Harmburg,56,1595718775,15.9831
Harmburg,88,1727879956,127.8648
Harmburg,35,1522493064,23.97465
Harmburg,72,1539508611,153.43776000000003
Harmburg,66,1570270818,25.572960000000002
Harmburg,18,1609983676,27.171270000000003
Harmburg,19,1677404064,63.9324
Harmburg,78,1606889211,399.57750000000004
Harmburg,64,1619304328,127.8648
Harmburg,70,1629252074,159.83100000000002
Harmburg,109,1734802939,131.06142
Harmburg,81,1730169075,1838.0565000000001
Harmburg,83,1597085097,143.8479
Pampered Pyro,14,1705980397,99.09522000000001
Pampered Pyro,15,1696291705,73.52226
Pampered Pyro,30,1687188685,41.55606
Pampered Pyro,31,1521788712,17.58141
Pampered Pyro,32,1507395383,19.179720000000003
Pampered Pyro,58,1697749306,27.171270000000003
Pampered Pyro,59,1702580355,15.9831
Pampered Pyro,6,1632858049,13.585635000000002
Pampered Pyro,60,1573664017,11.188170000000001
Pampered Pyro,80,1656058450,519.4507500000001
Pampered Pyro,56,1712482179,12.786480000000001
Pampered Pyro,62,1530712553,27.171270000000003
Pampered Pyro,74,1621154028,407.56905
Pampered Pyro,61,1596241226,14.38479
Pampered Pyro,17,1726775791,131.06142
Pampered Pyro,57,1573855242,15.9831
Pampered Pyro,71,1726693474,343.63665000000003
Pampered Pyro,19,1566164427,38.359440000000006
Pampered Pyro,8,1594574218,28.76958
Pampered Pyro,36,1632944964,27.171270000000003
Pampered Pyro,9,1681696427,59.13747000000001
Pampered Pyro,90,1603177961,81.51381
Pampered Pyro,72,1601074623,119.87325000000001
Pampered Pyro,68,1625388830,36.76113
Pampered Pyro,77,1712692406,1197.13419
Pampered Pyro,7,1688803184,22.376340000000003
Pampered Pyro,37,1453760622,55.940850000000005
Pampered Pyro,84,1616367794,127.8648
Pampered Pyro,33,1593366530,14.38479
Pampered Pyro,89,1720119514,95.8986
Pampered Pyro,35,1690989393,22.376340000000003
Pampered Pyro,82,1563693305,57.53916
Pampered Pyro,29,1541885227,36.76113
Pampered Pyro,44,1673583597,431.54370000000006
Pampered Pyro,13,1568133786,140.65128
Pampered Pyro,79,1715759812,655.3071000000001
Pampered Pyro,108,1559470270,36.76113
Pampered Pyro,18,1713706155,20.77803
Pampered Pyro,107,1563556256,25.572960000000002
Pampered Pyro,12,1606498867,55.940850000000005
Pampered Pyro,78,1649450408,399.57750000000004
Pampered Pyro,87,1565726501,65.53071
Pampered Pyro,88,1630743136,51.145920000000004
Pampered Pyro,63,1590311029,31.9662
Pampered Pyro,10,1692465493,71.92395
Pampered Pyro,66,1680120686,36.76113
Pampered Pyro,11,1707310010,19.179720000000003
Pampered Pyro,34,1720115578,14.38479
Pampered Pyro,81,1690670468,1158.77475
Pampered Pyro,83,1588586405,83.11212
Pirate Bandana,31,1634339534,15.9831
Pirate Bandana,32,1512494921,17.58141
Pirate Bandana,34,1712076872,20.77803
Pirate Bandana,36,1634157253,15.9831
Pirate Bandana,57,1711876808,25.572960000000002
Pirate Bandana,58,1708603532,39.957750000000004
Pirate Bandana,59,1593327672,10.389015
Pirate Bandana,60,1599727980,10.389015
Pirate Bandana,7,1707310413,28.76958
Pirate Bandana,78,1499268753,175.81410000000002
Pirate Bandana,33,1711822680,33.564510000000006
Pirate Bandana,11,1526241156,39.957750000000004
Pirate Bandana,74,1663164421,1078.85925
Pirate Bandana,16,1715538655,44.752680000000005
Pirate Bandana,56,1634156190,17.58141
Pirate Bandana,13,1677887790,342.03834
Pirate Bandana,18,1675654494,31.9662
Pirate Bandana,9,1712398791,118.27494000000002
Pirate Bandana,80,1654634719,831.1212
Pirate Bandana,62,1692105114,54.34254000000001
Pirate Bandana,88,1621797007,44.752680000000005
Pirate Bandana,61,1725388107,44.752680000000005
Pirate Bandana,85,1699412604,559.4085
Pirate Bandana,70,1685550850,479.49300000000005
Pirate Bandana,19,1640289354,51.145920000000004
Pirate Bandana,6,1570101402,17.58141
Pirate Bandana,82,1524202611,63.9324
Pirate Bandana,8,1727671601,102.29184000000001
Pirate Bandana,30,1699411597,33.564510000000006
Pirate Bandana,90,1731712751,223.76340000000002
Pirate Bandana,71,1653115653,159.83100000000002
Pirate Bandana,87,1574097584,84.71043
Pirate Bandana,14,1692309310,231.75495
Pirate Bandana,29,1643461206,23.97465
Pirate Bandana,89,1638783465,119.87325000000001
Pirate Bandana,12,1581518530,12.786480000000001
Pirate Bandana,65,1714292892,60.735780000000005
Pirate Bandana,38,1725784693,511.4592
Pirate Bandana,10,1690886830,140.65128
Pirate Bandana,75,1726173511,958.9860000000001
Pirate Bandana,17,1708680157,191.7972
Pirate Bandana,86,1598512423,129.46311
Pirate Bandana,77,1661119797,1118.817
Pirate Bandana,73,1630443519,799.1550000000001
Pirate Bandana,67,1555464905,27.171270000000003
Pirate Bandana,64,1526746667,60.735780000000005
Pirate Bandana,69,1698358937,359.61975
Pirate Bandana,109,1533692750,28.76958
Pirate Bandana,35,1554333587,14.38479
Pirate Bandana,43,1557694143,266.91777
Pirate Bandana,110,1600089180,84.71043
Pirate Bandana,84,1609261982,191.7972
Pirate Bandana,15,1619444710,28.76958
Pirate Bandana,81,1597805779,471.50145000000003
Pirate Bandana,83,1660465954,359.61975
Slick Cut,13,1733575979,150.24114
Slick Cut,17,1563649282,84.71043
Slick Cut,29,1530048780,27.171270000000003
Slick Cut,30,1639538674,28.76958
Slick Cut,33,1609412897,27.171270000000003
Slick Cut,34,1445010959,22.376340000000003
Slick Cut,36,1725296569,20.77803
Slick Cut,58,1686461850,31.9662
Slick Cut,59,1712092421,17.58141
Slick Cut,60,1563649136,19.179720000000003
Slick Cut,61,1736155750,35.16282
Slick Cut,66,1737198841,38.359440000000006
Slick Cut,74,1652722073,1038.9015000000002
Slick Cut,62,1569259608,20.77803
Slick Cut,68,1683375837,62.33409
Slick Cut,10,1711874531,115.07832
Slick Cut,6,1698673304,17.58141
Slick Cut,14,1710523451,158.23269000000002
Slick Cut,40,1635566463,51.145920000000004
Slick Cut,8,1669008918,35.16282
Slick Cut,80,1629252239,559.4085
Slick Cut,12,1522093424,20.77803
Slick Cut,57,1727014160,25.572960000000002
Slick Cut,18,1453513303,43.15437
Slick Cut,56,1552815458,25.572960000000002
Slick Cut,86,1603530336,86.30874
Slick Cut,69,1419053899,172.61748
Slick Cut,77,1423253383,76.71888000000001
Slick Cut,88,1677855736,110.28339000000001
Slick Cut,90,1736839591,175.81410000000002
Slick Cut,9,1722107518,123.06987000000001
Slick Cut,15,1619388136,27.171270000000003
Slick Cut,78,1709298143,1598.3100000000002
Slick Cut,35,1499272510,22.376340000000003
Slick Cut,32,1609376300,14.38479
Slick Cut,87,1697372119,159.83100000000002
Slick Cut,73,1712600944,1438.479
Slick Cut,11,1684574446,28.76958
Slick Cut,43,1732134057,1838.0565000000001
Slick Cut,16,1450451894,41.55606
Slick Cut,82,1715811134,359.61975
Slick Cut,76,1479413461,191.7972
Slick Cut,75,1654673165,607.3578
Slick Cut,67,1727079667,47.9493
Slick Cut,19,1488771087,71.92395
Slick Cut,108,1737133772,119.87325000000001
Slick Cut,110,1713175243,159.83100000000002
Slick Cut,31,1499528561,14.38479
Slick Cut,107,1699699808,110.28339000000001
Slick Cut,79,1526172820,127.8648
Slick Cut,89,1714168265,287.6958
Slick Cut,84,1645969397,287.6958
Slick Cut,7,1596747065,11.987325
Slick Cut,64,1546223774,84.71043
Slick Cut,65,1626361815,22.376340000000003
Slick Cut,46,1578304739,143.8479
Slick Cut,81,1715809824,2077.8030000000003
Slick Cut,83,1577992383,127.8648
Brainiac Hairpiece,10,1615525962,559.4085
Brainiac Hairpiece,11,1713735624,319.66200000000003
Brainiac Hairpiece,12,1689804185,447.52680000000004
Brainiac Hairpiece,13,1720593459,1558.3522500000001
Brainiac Hairpiece,14,1469557997,958.9860000000001
Brainiac Hairpiece,15,1728327843,431.54370000000006
Brainiac Hairpiece,16,1626283055,217.37016000000003
Brainiac Hairpiece,17,1621461144,799.1550000000001
Brainiac Hairpiece,18,1721603146,303.6789
Brainiac Hairpiece,19,1626335391,271.71270000000004
Brainiac Hairpiece,29,1723242916,327.65355000000005
Brainiac Hairpiece,30,1720592500,343.63665000000003
Brainiac Hairpiece,31,1708510453,271.71270000000004
Brainiac Hairpiece,32,1725987412,343.63665000000003
Brainiac Hairpiece,33,1651391028,231.75495
Brainiac Hairpiece,34,1676778523,147.04452
Brainiac Hairpiece,35,1712077107,167.82255
Brainiac Hairpiece,36,1720036817,171.01917
Brainiac Hairpiece,37,1673205241,799.1550000000001
Brainiac Hairpiece,38,1712777335,1893.99735
Brainiac Hairpiece,39,1388477591,359.68
Brainiac Hairpiece,40,1632137329,441.13356000000005
Brainiac Hairpiece,44,1588151573,551.41695
Brainiac Hairpiece,45,1715770140,3076.7467500000002
Brainiac Hairpiece,47,1683916653,3036.789
Brainiac Hairpiece,56,1717175181,255.7296
Brainiac Hairpiece,57,1726526048,447.52680000000004
Brainiac Hairpiece,58,1713273111,383.5944
Brainiac Hairpiece,59,1672596874,155.03607000000002
Brainiac Hairpiece,6,1652143873,191.7972
Brainiac Hairpiece,60,1727283251,215.77185000000003
Brainiac Hairpiece,61,1696618151,311.67045
Brainiac Hairpiece,62,1727671618,687.2733000000001
Brainiac Hairpiece,63,1722623696,1214.7156
Brainiac Hairpiece,64,1711915142,1798.09875
Brainiac Hairpiece,65,1661396535,479.49300000000005
Brainiac Hairpiece,67,1375932253,241.69
Brainiac Hairpiece,69,1725668847,2317.5495
Brainiac Hairpiece,7,1645347470,199.78875000000002
Brainiac Hairpiece,75,1721627814,5434.254000000001
Brainiac Hairpiece,78,1577952423,879.0705
Brainiac Hairpiece,8,1415133095,377.20116
Brainiac Hairpiece,80,1601883283,1518.3945
Brainiac Hairpiece,9,1669008434,879.0705
Brainiac Hairpiece,71,1585576625,575.3916
Brainiac Hairpiece,68,1598645732,222.16509000000002
Brainiac Hairpiece,77,1525908390,799.1550000000001
Brainiac Hairpiece,76,1604048244,1727.77311
Brainiac Hairpiece,87,1581087674,493.87779000000006
Brainiac Hairpiece,73,1578724637,1598.3100000000002
Brainiac Hairpiece,85,1635729072,2662.7844600000003
Brainiac Hairpiece,90,1442415111,287.6958
Brainiac Hairpiece,89,1728066491,1518.3945
Brainiac Hairpiece,70,1553620182,319.66200000000003
Brainiac Hairpiece,88,1499170860,100.69353000000001
Brainiac Hairpiece,66,1630107132,159.83100000000002
Brainiac Hairpiece,84,1726867390,2157.7185
Brainiac Hairpiece,43,1620652681,1758.141
Brainiac Hairpiece,46,1467836500,655.3071000000001
Brainiac Hairpiece,81,1691615586,7991.55
Brainiac Hairpiece,83,1525336941,255.7296
Ground Control,36,1631912678,35.16282
Ground Control,57,1587603875,28.76958
Ground Control,58,1596255299,25.572960000000002
Ground Control,59,1596105405,23.97465
Ground Control,60,1621154406,27.171270000000003
Ground Control,9,1598426707,115.07832
Ground Control,56,1711816804,31.9662
Ground Control,31,1551294249,22.376340000000003
Ground Control,6,1573856149,22.376340000000003
Ground Control,62,1626352637,51.145920000000004
Ground Control,14,1704382121,231.75495
Ground Control,30,1714866417,79.91550000000001
Ground Control,86,1549395727,92.70198
Ground Control,10,1726694440,139.05297000000002
Ground Control,29,1648976297,79.91550000000001
Ground Control,88,1736698715,103.89015
Ground Control,13,1703781256,239.74650000000003
Ground Control,8,1670634671,79.91550000000001
Ground Control,12,1596262131,30.367890000000003
Ground Control,11,1603529119,87.90705000000001
Ground Control,7,1677852874,30.367890000000003
Ground Control,69,1465474675,271.71270000000004
Ground Control,87,1720635911,334.04679000000004
Ground Control,89,1722791751,279.70425
Ground Control,61,1630283745,44.752680000000005
Ground Control,33,1703790050,47.9493
Ground Control,90,1592574911,119.87325000000001
Ground Control,16,1606888810,57.53916
Ground Control,67,1503002569,51.145920000000004
Ground Control,85,1731800866,719.2395
Ground Control,73,1500308814,335.6451
Ground Control,32,1453502032,71.92395
Ground Control,37,1531307667,63.9324
Ground Control,19,1491966193,145.44621
Ground Control,107,1660974177,119.87325000000001
Ground Control,108,1686518898,159.83100000000002
Ground Control,35,1677417271,35.16282
Ground Control,15,1509993949,41.55606
Ground Control,34,1526218152,25.572960000000002
Ground Control,109,1576949658,44.752680000000005
Ground Control,17,1723383863,319.66200000000003
Ground Control,71,1588448125,166.22424
Ground Control,110,1711452888,231.75495
Ground Control,66,1665296423,108.68508000000001
Ground Control,18,1714592250,39.957750000000004
Ground Control,83,1603528861,207.7803
Bullet Buzz,57,1633098495,23.97465
Bullet Buzz,60,1690102723,15.9831
Bullet Buzz,62,1728868563,39.957750000000004
Bullet Buzz,59,1712181923,25.572960000000002
Bullet Buzz,32,1596787357,12.786480000000001
Bullet Buzz,56,1679218806,25.572960000000002
Bullet Buzz,14,1727014151,158.23269000000002
Bullet Buzz,66,1430875670,15.9831
Bullet Buzz,29,1718742150,28.76958
Bullet Buzz,36,1417966492,30.367890000000003
Bullet Buzz,58,1493690332,36.76113
Bullet Buzz,31,1420011254,22.376340000000003
Bullet Buzz,82,1440982566,47.9493
Bullet Buzz,13,1531075170,87.90705000000001
Bullet Buzz,43,1423692636,71.92395
Bullet Buzz,86,1502981267,63.9324
Bullet Buzz,34,1594960879,12.786480000000001
Bullet Buzz,12,1708943006,17.58141
Bullet Buzz,33,1431876259,22.376340000000003
Bullet Buzz,15,1431876340,25.572960000000002
Bullet Buzz,84,1681342060,335.6451
Bullet Buzz,78,1462932731,87.90705000000001
Bullet Buzz,61,1577130312,17.58141
Bullet Buzz,30,1657385339,54.34254000000001
Bullet Buzz,11,1566253474,39.957750000000004
Bullet Buzz,16,1551302140,38.359440000000006
Bullet Buzz,7,1465601042,31.9662
Bullet Buzz,17,1683830841,127.8648
Bullet Buzz,107,1480430487,41.55606
Bullet Buzz,76,1552734728,159.83100000000002
Bullet Buzz,10,1565920217,76.71888000000001
Bullet Buzz,88,1648508065,41.55606
Bullet Buzz,87,1635701111,111.88170000000001
Bullet Buzz,74,1500992464,159.83100000000002
Bullet Buzz,85,1503768367,55.940850000000005
Bullet Buzz,9,1711814385,127.8648
Bullet Buzz,90,1694105941,239.74650000000003
Bullet Buzz,19,1633431037,52.74423
Bullet Buzz,89,1690131423,191.7972
Bullet Buzz,35,1712077803,30.367890000000003
Bullet Buzz,83,1540685346,108.68508000000001
Trash Man,57,1692954445,17.58141
Trash Man,66,1399184507,30.367890000000003
Trash Man,60,1594446126,11.188170000000001
Trash Man,62,1574620750,17.58141
Trash Man,15,1418768656,35.16282
Trash Man,32,1439955688,19.179720000000003
Trash Man,61,1703864410,33.564510000000006
Trash Man,58,1729901459,23.97465
Trash Man,30,1529016193,28.76958
Trash Man,34,1422649495,17.58141
Trash Man,86,1630135070,223.76340000000002
Trash Man,85,1418224098,30.367890000000003
Trash Man,59,1654202345,12.786480000000001
Trash Man,18,1696083380,19.179720000000003
Trash Man,89,1730925899,151.83945
Trash Man,31,1545776456,15.9831
Trash Man,88,1690396595,63.9324
Trash Man,8,1669131158,41.55606
Trash Man,19,1429707493,36.76113
Trash Man,17,1646859818,76.71888000000001
Trash Man,90,1552980119,51.145920000000004
Trash Man,7,1692500730,15.183945000000001
Trash Man,33,1723933354,17.58141
Trash Man,87,1432563461,38.359440000000006
Trash Man,56,1601242293,13.585635000000002
Trash Man,13,1678594329,127.8648
Trash Man,36,1463787615,22.376340000000003
Trash Man,6,1594447003,14.38479
Trash Man,10,1735045978,67.12902000000001
Trash Man,45,1678264570,527.4423
Trash Man,16,1709149805,31.9662
Trash Man,9,1604742714,43.15437
Trash Man,70,1498082523,38.359440000000006
Trash Man,35,1499175213,19.179720000000003
Trash Man,107,1499405370,25.572960000000002
Trash Man,109,1546224091,28.76958
Trash Man,29,1735046028,23.97465
Trash Man,12,1734477468,239.74650000000003
Trash Man,14,1712114562,102.29184000000001
Trash Man,72,1711458998,255.7296
Trash Man,81,1589685019,399.57750000000004
Trash Man,83,1643683487,215.77185000000003
Teutonic Toque,29,1692371756,23.97465
Teutonic Toque,59,1627190075,20.77803
Teutonic Toque,62,1687155611,38.359440000000006
Teutonic Toque,60,1700685730,17.58141
Teutonic Toque,9,1467836380,54.34254000000001
Teutonic Toque,57,1711960983,19.179720000000003
Teutonic Toque,11,1584933074,43.15437
Teutonic Toque,61,1690027151,36.76113
Teutonic Toque,32,1722844665,20.77803
Teutonic Toque,72,1461861064,110.28339000000001
Teutonic Toque,56,1712231612,33.564510000000006
Teutonic Toque,30,1711932230,41.55606
Teutonic Toque,66,1413738732,46.35099
Teutonic Toque,58,1609349273,25.572960000000002
Teutonic Toque,6,1414416303,51.145920000000004
